Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
487,PMSE 455 Base A2G1T2,455.03125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
488,PMSE 455 Base F1,455.09375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
489,PMSE 455 News Base 1,455.10625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
490,PMSE 455 News Base 2,455.11875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
491,PMSE 455 Base E2,455.13125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
492,PMSE 455 Base A3F2,455.19375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
493,PMSE 455 Base D3 London Only,455.20625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
494,PMSE 455 Base B1G2T3,455.21875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
495,PMSE 455 Base A4F3,455.23125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
496,PMSE 455 News Base 3,455.24375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
497,PMSE 455 Base C1G3T4,455.25625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
498,PMSE 455 News Base 4,455.26875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
499,PMSE 455 Base B2C2G4,455.28125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
500,PMSE 455 Base B3C3E3,455.39375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
501,PMSE 455 News Base 5,455.40625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
502,PMSE 455 Base E4,455.41875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
503,PMSE 455 News Base 6,455.43125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
504,PMSE 455 News 7 Simplex,455.44375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
505,PMSE 455 News Base 8,455.45625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
506,PMSE Base C1,457.25625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
507,PMSE Base A1,457.26875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
508,PMSE Base B1,457.28125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
509,PMSE Base D1,457.29375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
510,PMSE Base A2,457.30625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
511,PMSE Base E1,457.31875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
512,PMSE Base A3,457.33125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
513,PMSE Base D2,457.34375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
514,PMSE Base B2,457.35625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Programme Making & Special Events (446-468MHz),,,,
515,Simple Site (Business): Mobile,159.6375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
516,Simple Site (Business): Mobile,159.65,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
517,Simple Site (Business): Mobile,159.6625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
518,Simple Site (Business): Mobile,159.675,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
519,Simple Site (Business): Mobile,159.7,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
520,Simple Site (Business): Mobile,161.0,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
521,Simple Site (Business): Mobile,161.0125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
522,Simple Site (Business): Mobile,161.025,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
523,Simple Site (Business): Mobile,161.0375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
524,Simple Site (Business): Mobile,161.05,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
525,Simple Site (Business): Mobile,161.0625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
526,Simple Site (Business): Mobile,161.075,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
527,Simple Site (Business): Mobile,161.0875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
528,Simple Site (Business): Mobile,161.1,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
529,Simple Site (Business): Mobile,161.1125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
530,Simple Site (Business): Mobile,164.2,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
531,Simple Site (Business): Base,451.5125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
532,Simple Site (Business): Base,451.525,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
533,Simple Site (Business): Base,451.5375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
534,Simple Site (Business): Base,451.55,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
535,Simple Site (Business): Base,451.5625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
536,Simple Site (Business): Base,451.775,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
537,Simple Site (Business): Mobile,458.5125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
538,Simple Site (Business): Mobile,458.525,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
539,Simple Site (Business): Mobile,458.5375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
540,Simple Site (Business): Mobile,458.55,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
541,Simple Site (Business): Mobile,458.5625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
542,Simple Site (Business): Mobile,458.775,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
543,Simple Site (Business): Base Mobile,459.05,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
544,Simple Site (Business): Base Mobile,459.1,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
545,Simple Site (Business): Base Mobile,459.125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
546,Simple Site (Business): Base Mobile,459.15,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
547,Simple Site (Business): Base Mobile,459.175,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
548,Simple Site (Business): Base Mobile,459.2,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
549,Simple Site (Business): Base Mobile,459.225,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
550,Simple Site (Business): Base Mobile,459.25,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
551,Simple Site (Business): Base Mobile,459.275,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
552,Simple Site (Business): Base Mobile,459.3,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
553,Simple Site (Business): Base Mobile,459.325,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
554,Simple Site (Business): Base Mobile,459.35,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
555,Simple Site (Business): Base Mobile,459.375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
556,Simple Site (Business): Base Mobile,459.4,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
557,Simple Site (Business): Base Mobile,459.425,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
558,Simple Site (Business): Base Mobile,459.45,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple Site Business (159-459MHz),,,,
559,Simple UK Light,164.05,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple UK Light (164-458MHz),,,,
560,Simple UK Light,164.0625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple UK Light (164-458MHz),,,,
561,Simple UK Light,169.0875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple UK Light (164-458MHz),,,,
562,Simple UK Light,169.3125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple UK Light (164-458MHz),,,,
563,Simple UK Light,173.05,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple UK Light (164-458MHz),,,,
564,Simple UK Light,173.0625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple UK Light (164-458MHz),,,,
565,Simple UK Light,173.0875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple UK Light (164-458MHz),,,,
566,Simple UK Light,449.3125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple UK Light (164-458MHz),,,,
567,Simple UK Light,449.4,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple UK Light (164-458MHz),,,,
568,Simple UK Light,449.475,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple UK Light (164-458MHz),,,,
569,Simple UK Light,458.7875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple UK Light (164-458MHz),,,,
570,Simple UK Light,458.8,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple UK Light (164-458MHz),,,,
571,Simple UK Light,458.8125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple UK Light (164-458MHz),,,,
572,Simple UK Light,458.825,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Simple UK Light (164-458MHz),,,,
573,Suppliers Light: Mobile and Single,158.7875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
574,Suppliers Light: Mobile and Single,159.1875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
575,Suppliers Light: Mobile and Single,159.25,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
576,Suppliers Light: Mobile and Single,159.35,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
577,Suppliers Light: Mobile,159.4,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
578,Suppliers Light: Mobile,159.425,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
579,Suppliers Light: Mobile and Single,159.45,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
580,Suppliers Light: Single,159.4875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
581,Suppliers Light: Single,159.5,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
582,Suppliers Light: Single,159.5875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
583,Suppliers Light: Single,159.625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
584,Suppliers Light: Single,159.6875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
585,Suppliers Light: Base and Single,163.2875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
586,Suppliers Light: Base and Single,163.6875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
587,Suppliers Light: Base and Single,163.75,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
588,Suppliers Light: Base and Single,163.85,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
589,Suppliers Light: Base and Single,163.9,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
590,Suppliers Light: Base and Single,163.925,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
591,Suppliers Light: Base and Single,163.95,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
592,Suppliers Light: Single,163.9875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
593,Suppliers Light: Single,164.0,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
594,Suppliers Light: Single,164.0875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
595,Suppliers Light: Single,164.125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
596,Suppliers Light: Single,164.1875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
597,Suppliers Light: Base and Single,167.2,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
598,Suppliers Light: Single,169.0125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
599,Suppliers Light: Single,169.1375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
600,Suppliers Light: Single,169.1625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
601,Suppliers Light: Single,169.1875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
602,Suppliers Light: Mobile and Single,172.0,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
603,Suppliers Light: Base and Single,453.6875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
604,Suppliers Light: Base and Single,454.425,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
605,Suppliers Light: Base,456.0125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
606,Suppliers Light: Base,456.3375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
607,Suppliers Light: Base and Single,456.3875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
608,Suppliers Light: Base,456.4625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
609,Suppliers Light: Base,456.5625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
610,Suppliers Light: Base,456.6875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
611,Suppliers Light: Single,456.8625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
612,Suppliers Light: Base and Single,456.925,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
613,Suppliers Light: Base,456.9625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
614,Suppliers Light: Base and Single,456.9875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
615,Suppliers Light: Mobile and Single,460.1875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
616,Suppliers Light: Mobile and Single,461.425,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
617,Suppliers Light: Mobile,461.5125,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
618,Suppliers Light: Mobile,461.8375,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
619,Suppliers Light: Mobile and Single,461.8875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
620,Suppliers Light: Mobile,461.9625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
621,Suppliers Light: Mobile,462.0625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
622,Suppliers Light: Mobile,462.1875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
623,Suppliers Light: Single,462.3625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
624,Suppliers Light: Mobile and Single,462.425,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
625,Suppliers Light: Mobile,462.4625,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
626,Suppliers Light: Single,462.475,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
627,Suppliers Light: Mobile,462.4875,,0.0,,88.5,88.5,023,NN,023,Tone->Tone,NFM,12.5,,4.0W,Suppliers Light (158-462MHz),,,,
